,Step,Loss,Beta,KL,Word,Topo,Assm,PNorm,GNorm,LR
18,1899.0,671.9279990196228,0.0,86.71848231554031,97.02680295705795,81.09110042043977,100.0,149.85565737582039,11.608330986611014,0.001
19,1999.0,641.3405170440674,0.0,86.98180937767029,97.24803680181503,82.05882891128908,100.0,151.5679574367836,12.735509955182799,0.001
20,2099.0,617.8301239013672,0.0,87.06335413455963,97.39791965484619,83.63081173920283,100.0,153.2412908121938,12.506709477603783,0.001
21,2199.0,629.1576771736145,0.0,87.01296782493591,97.31242644786835,82.98849037764596,100.0,154.98406924977309,10.300325005170226,0.001
22,2299.0,608.9288249015808,0.0,87.65953886508942,97.3698000907898,84.5505168726223,100.0,156.6330988909965,9.395805750650862,0.001
23,2399.0,608.9108135700226,0.0,87.50122851133347,97.29125529527664,84.90772915232883,100.0,158.27484451896333,13.545613098184374,0.001
24,2499.0,572.9208209514618,0.0,88.04416507482529,97.5200247168541,85.69354334666662,100.0,159.93576711847766,9.857480761379756,0.001
25,2599.0,558.0994746685028,0.0,88.51482528448105,97.64121878147125,86.0077172913004,100.0,161.47735118194652,10.581188513875977,0.001
26,2699.0,579.8121259212494,0.0,88.26679539680481,97.51250231266022,85.77449604717106,100.0,163.09317906345618,13.199538066209422,0.001
27,2799.0,561.3443620204926,0.0,88.32576876878738,97.46358782052994,87.84039198570579,100.0,164.79051363132214,10.294406120540328,0.001
28,2899.0,536.307902097702,0.0,88.73448199033737,97.75055921077728,88.04048345352795,100.0,166.19571193510845,9.45534055967515,0.001
29,2999.0,557.8304214477539,0.0,88.36954671144485,97.59908670186996,87.93699487187953,100.0,167.74206041785686,11.198432127471333,0.001
30,3099.0,514.8877923488617,0.0,89.20221227407455,97.86192321777344,87.68258713885174,100.0,169.13037859482287,11.973353431077568,0.001
31,3199.0,521.8302891254425,0.0,88.95057094097137,97.86066401004791,88.97943711224605,100.0,170.56663367262047,9.9154228144288,0.001
32,3299.0,505.99914979934687,0.0,89.45891910791397,97.87969636917114,89.5485937183231,100.0,171.99077910692324,12.357513105613199,0.001
33,3399.0,508.07229709625244,0.0,89.54393589496613,97.91011065244675,89.18438394442819,100.0,173.3104219514739,8.898683003231248,0.001
34,3499.0,487.2204213142395,0.0,89.58751618862152,97.96234691143036,90.15277293436722,100.0,174.7145474589356,14.341316147430359,0.001
35,3599.0,505.27629590034485,0.0,89.33493214845657,97.90301996469498,90.11723316267404,100.0,176.1393689771944,10.15336965810564,0.001
36,3699.0,492.2804636955261,0.0,89.57747876644135,97.89664477109909,90.76982270574896,100.0,177.57053620238847,11.403357877537564,0.001
37,3799.0,479.40238642692566,0.0,89.69936698675156,98.12780249118805,90.70596369359671,100.0,178.89385764116304,11.128487406534116,0.001
38,3899.0,480.3258199691772,0.0,89.7102969288826,98.09810048341751,90.9392371758252,100.0,180.18043462163297,8.90242491360129,0.001
39,99.0,447.68267631530756,0.0,90.6570412516594,98.23209017515182,90.78822259393903,100.0,181.86417065104158,15.403526685307789,0.0009000000000000001
40,199.0,423.0146675109863,0.0,91.19008958339691,98.26866763830185,91.46890453608741,100.0,182.8680936026212,13.834827534740674,0.0009000000000000001
41,299.0,439.9026086330414,0.0,90.64073652029037,98.22847425937653,91.9096945047107,100.0,183.94788732857648,8.981695270118333,0.0009000000000000001
42,399.0,435.1211869716645,0.0,90.73304784297943,98.31821537017822,92.43143491913627,100.0,184.99722885530574,9.085057762855795,0.0009000000000000001
43,499.0,432.98290038108826,0.0,90.92267715930939,98.4658876657486,91.79898079627397,100.0,186.02594347490913,12.330890242181695,0.0009000000000000001
44,599.0,414.9431049823761,0.0,91.278047144413,98.38271152973175,92.49097100215351,100.0,187.0955239900293,7.46639771681164,0.0009000000000000001
45,699.0,418.4900803565979,0.0,91.12736707925797,98.31764060258865,93.06785669682834,100.0,188.04463530132793,9.03422386227779,0.0009000000000000001
46,799.0,415.0122427940369,0.0,91.05200231075287,98.49971270561218,92.87085656126146,100.0,189.1056768138393,10.38718629153149,0.0009000000000000001
47,899.0,428.7627513408661,0.0,90.8138170838356,98.37431675195694,92.91889913449153,100.0,190.1555468963164,9.197029768270093,0.0009000000000000001
48,999.0,412.4302253723145,0.0,91.3218367099762,98.44935131072998,93.06146111572116,100.0,191.13908408553758,13.952864208097425,0.0009000000000000001
49,1099.0,408.12102413177496,0.0,91.23222625255585,98.48328560590744,93.61093358460148,100.0,192.08687656825438,9.310129088458938,0.0009000000000000001
50,1199.0,414.68275117874146,0.0,91.15964275598526,98.41648560762405,93.50371053843779,100.0,193.11099034344284,7.076847536083733,0.0009000000000000001
51,1299.0,421.0785913467407,0.0,91.25430405139923,98.38383150100708,93.08839683970666,100.0,194.21464082470166,11.377550453417646,0.0009000000000000001
52,1399.0,414.1609511375427,0.0,91.29651868343353,98.4142324924469,93.06366950369365,100.0,195.2585548551687,9.157676389744541,0.0009000000000000001
53,1499.0,415.32417559623724,0.0,91.09126377105713,98.48948776721954,93.35288461687686,100.0,196.27015691805616,9.327599774347114,0.0009000000000000001
54,1599.0,399.19196677207947,0.0,91.4502911567688,98.41333711147308,93.78419966026803,100.0,197.32643299063537,8.664015359285925,0.0009000000000000001
55,1699.0,400.6933181285858,0.0,91.4582205414772,98.43249082565308,94.08812666481333,100.0,198.39010634667093,8.14636110682728,0.0009000000000000001
56,1799.0,390.7426438331604,0.0,91.64256656169891,98.63912832736969,93.81712104871337,100.0,199.2856202247051,8.459785297720664,0.0009000000000000001
57,1899.0,389.98872423171997,0.0,91.63180017471313,98.59279811382294,94.07442172215947,100.0,200.4119004693417,9.38137042174296,0.0009000000000000001
58,1999.0,391.6385214328766,0.0,91.5625050663948,98.47489458322525,94.13449241371858,100.0,201.3928777409931,13.690552502753496,0.0009000000000000001
59,2099.0,396.78510212898254,0.0,91.53291982412338,98.50393152236938,93.8968305979117,100.0,202.3906776451736,11.807444714724321,0.0009000000000000001
60,2199.0,406.4572846889495,0.0,91.36659532785416,98.496777176857,93.91374727702026,100.0,203.5128797523187,9.235469368547433,0.0009000000000000001
61,2299.0,395.7852382659912,0.0,91.38103199005127,98.48477625846863,94.25115810315984,100.0,204.52610604489388,9.836683169067491,0.0009000000000000001
62,2399.0,381.0534906387329,0.0,91.55371814966202,98.65759056806564,94.2199913963969,100.0,205.5279090801804,7.946322042614103,0.0009000000000000001
63,2499.0,386.07543897628784,0.0,91.86192536354065,98.48983633518219,94.3201945612443,100.0,206.45856197276285,8.086295853639681,0.0009000000000000001
64,2599.0,396.1289060115814,0.0,91.49018555879593,98.62822341918945,94.33293165167738,100.0,207.45695958961076,10.432189941644026,0.0009000000000000001
65,2699.0,386.7374610900879,0.0,91.63132309913635,98.57373702526093,95.07074184092271,100.0,208.42624332064747,6.983100273402632,0.0009000000000000001
66,2799.0,401.5480909347534,0.0,91.45043164491653,98.49663054943085,94.05378327561995,100.0,209.3668650794156,8.239085385798255,0.0009000000000000001
67,2899.0,379.3577036857605,0.0,91.52401751279831,98.62236678600311,94.82386120852757,100.0,210.31367715689552,9.336967736820723,0.0009000000000000001
68,2999.0,380.2136981487274,0.0,91.7771338224411,98.53240257501602,94.60861612734486,100.0,211.2465033223819,6.262146481464435,0.0009000000000000001
69,3099.0,376.0820097923279,0.0,91.92134898900986,98.63624399900436,94.86728057841802,100.0,212.1576480488019,8.672349484382792,0.0009000000000000001
70,3199.0,368.13022232055664,0.0,91.82216680049896,98.68805646896362,94.78844709407663,100.0,213.06427830324554,7.172757151484884,0.0009000000000000001
71,3299.0,363.7749264240265,0.0,92.22367858886719,98.74168056249619,94.4162003294585,100.0,213.93053948026304,10.237897217199443,0.0009000000000000001
72,3399.0,381.11311316490173,0.0,91.85556250810623,98.65699678659439,94.44640719271221,100.0,214.9056427812947,7.683154983528171,0.0009000000000000001
73,3499.0,376.0933005809784,0.0,91.78228068351746,98.62168967723846,94.92850456879823,100.0,215.88302179708873,8.232692267191261,0.0009000000000000001
74,3599.0,357.55979084968567,0.0,92.26691603660583,98.67174863815308,94.88561629120568,100.0,216.78547233053308,16.119670437362135,0.0009000000000000001
75,3699.0,376.8764066696167,0.0,91.77619916200638,98.65129405260086,94.83843920051193,100.0,217.82040101360198,7.253521010564148,0.0009000000000000001
76,3799.0,373.6800332069397,0.0,91.84815740585327,98.65712475776672,95.04912373238061,100.0,218.78107764998867,6.317100620870262,0.0009000000000000001
77,3899.0,366.37060928344727,0.0,92.00553894042969,98.61771899461746,95.39546138225336,100.0,219.706773735501,10.70432069643288,0.0009000000000000001
78,99.0,324.86107206344604,0.0,93.21669989824295,98.88342994451523,96.16075137735591,100.0,220.8955521277516,7.654039637662852,0.0008100000000000001
79,199.0,321.8571846485138,0.0,93.08189755678177,98.89596724510193,96.12524125384294,100.0,221.5340422952166,10.46713052425428,0.0008100000000000001
80,299.0,347.5620310306549,0.0,92.49879157543182,98.85223829746246,95.86578273320363,100.0,222.28616630632226,7.59185912386051,0.0008100000000000001
81,399.0,342.6529276371002,0.0,92.54711210727692,98.90112745761871,95.66995877939954,100.0,223.0927086710762,6.36169602675824,0.0008100000000000001
82,499.0,336.3343734741211,0.0,92.97819501161575,98.8766154050827,95.71874317400702,100.0,223.85493651500127,9.030818010782394,0.0008100000000000001
83,599.0,322.87682723999023,0.0,93.0574768781662,98.8711125254631,96.03928253510655,100.0,224.60246478682993,7.073430605908516,0.0008100000000000001
84,699.0,322.674453496933,0.0,92.89576292037964,98.92981261014938,96.4996081467294,100.0,225.2965825363131,7.2128687657072215,0.0008100000000000001
85,799.0,321.80496871471405,0.0,93.11859691143036,98.87553125619888,96.3380481255075,100.0,226.03665855072293,10.091471477657231,0.0008100000000000001
86,899.0,337.57120537757874,0.0,92.82725834846497,98.82004767656326,95.56532554572006,100.0,226.76470811812925,6.878671576038628,0.0008100000000000001
87,999.0,341.7526624202728,0.0,92.75048023462296,98.8300929069519,95.62617481404833,100.0,227.55145471275472,7.875653132023012,0.0008100000000000001
88,1099.0,334.8389506340027,0.0,92.91065245866776,98.90266764163971,95.85499373043808,100.0,228.32419856033417,6.250691140331313,0.0008100000000000001
89,1199.0,328.0301694869995,0.0,92.9619362950325,98.91517770290375,96.183311485628,100.0,229.10477483557617,8.478168852028018,0.0008100000000000001
90,1299.0,322.3876966238022,0.0,93.13574373722076,98.90741497278214,96.38469938776457,100.0,229.80714604714862,7.502747309056558,0.0008100000000000001
91,1399.0,340.5023934841156,0.0,92.58046334981918,98.81299585103989,95.8287249443448,100.0,230.6420911093699,9.951077171761952,0.0008100000000000001
92,1499.0,337.2741668224335,0.0,92.69144010543823,98.73621970415115,95.92323413017496,100.0,231.49423774837038,7.653209159849136,0.0008100000000000001
93,1599.0,334.8227106332779,0.0,92.90111553668976,98.82144773006439,96.33955621487085,100.0,232.28482039303532,8.289127134252709,0.0008100000000000001
94,1699.0,341.10833764076233,0.0,92.76247942447662,98.7973153591156,95.6872780791729,100.0,233.07581905803315,9.236880283889855,0.0008100000000000001
95,1799.0,327.5965369939804,0.0,93.1004855632782,98.81470912694931,96.15135631937771,100.0,233.91577973569028,11.36550728237592,0.0008100000000000001
96,1899.0,325.3827669620514,0.0,92.865383207798,98.882821559906,96.29222697722938,100.0,234.67062703984925,10.495148472951342,0.0008100000000000001
97,1999.0,319.29582047462463,0.0,92.98912572860718,98.88690572977066,96.3714053246608,100.0,235.38596358592298,6.695978830929126,0.0008100000000000001
98,2099.0,321.5884037017822,0.0,92.98127883672714,98.93933480978012,96.35682723198384,100.0,236.1545012775864,7.866719981187013,0.0008100000000000001
99,2199.0,324.8505120277405,0.0,92.90163743495941,98.94801849126816,96.46882181519304,100.0,236.8942669658186,8.73739091768579,0.0008100000000000001
100,2299.0,315.7909150123596,0.0,93.0948076248169,98.98155003786087,96.47632423317441,100.0,237.6328250335068,8.725549435761595,0.0008100000000000001
101,2399.0,313.95443201065063,0.0,93.30974960327148,98.96260875463486,96.47951157176833,100.0,238.36681927537725,6.2068630129635665,0.0008100000000000001
102,2499.0,322.4291580915451,0.0,93.02096676826477,98.97052764892578,96.79068040858992,100.0,239.1533629683132,8.894064436529472,0.0008100000000000001
103,2599.0,318.1727702617645,0.0,93.04079484939575,98.95209926366806,96.60857217952552,100.0,239.7999604237965,10.355552499562227,0.0008100000000000001
104,2699.0,321.5073583126068,0.0,93.0542443394661,98.93530005216599,96.27549360225322,100.0,240.54804717532323,7.831000719835335,0.0008100000000000001
105,2799.0,320.80592036247253,0.0,93.15159064531326,98.94292223453522,96.46611931141025,100.0,241.2898956075194,8.232003537638318,0.0008100000000000001
106,2899.0,321.49892234802246,0.0,93.07225042581558,98.90437006950378,96.51540415760103,100.0,242.02203927638777,10.68256436537207,0.0008100000000000001
107,2999.0,318.86966037750244,0.0,93.06157058477402,98.88025802373886,96.40622452121256,100.0,242.75964595139084,8.566064894633477,0.0008100000000000001
108,3099.0,320.6828725337982,0.0,93.18748563528061,98.88749659061432,96.12833342742752,100.0,243.5345072310771,7.04242207995443,0.0008100000000000001
109,3199.0,319.8800827264786,0.0,93.12365567684174,98.92031532526016,96.83405411801411,100.0,244.3025520390033,7.2034669570686045,0.0008100000000000001
110,3299.0,320.91176652908325,0.0,93.04909634590149,98.94617873430252,96.31828780003683,100.0,245.05738774278606,7.891012507361837,0.0008100000000000001
111,3399.0,320.84937500953674,0.0,93.07619178295135,98.86673474311829,96.80970459941047,100.0,245.80746205965355,6.4330368902001345,0.0008100000000000001
112,3499.0,315.1925730705261,0.0,92.86900478601456,99.02552777528763,96.56771673065163,100.0,246.53379744253857,7.7091851606064,0.0008100000000000001
113,3599.0,316.72699332237244,0.0,93.23938858509064,98.98467487096786,96.71198517778703,100.0,247.24517102423334,8.496847783884293,0.0008100000000000001
114,3699.0,315.5576615333557,0.0,93.11147081851959,99.00789397954941,96.56923512177356,100.0,247.96589110473664,7.448888615963824,0.0008100000000000001
115,3799.0,310.15657019615173,0.0,93.31214463710785,98.97775310277939,97.06783324377274,100.0,248.6783514014336,9.226466000777323,0.0008100000000000001
116,3899.0,319.36458468437195,0.0,92.99321550130844,98.94907534122467,96.49695200383512,100.0,249.41833845933365,6.51153889194287,0.0008100000000000001
